topic_number,topic_name,link,probability,content_item_id
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/alkindi-hydrocortisone-granules-risk-of-acute-adrenal-insufficiency-in-children-when-switching-from-hydrocortisone-tablet-formulations-to-granules"",""Alkindi (hydrocortisone granules): risk of acute adrenal insufficiency in children when switching from hydrocortisone tablet formulations to granules "")",0.000,2e3f98ef-3068-4631-bc3e-26acbd5b787c
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/medical-device-alerts-archived-in-october-2021"",""Medical device alerts archived in October 2021"")",0.000,2e698f86-e465-480a-b876-07a9451d1921
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/smoking-and-smoking-cessation-clinically-significant-interactions-with-commonly-used-medicines"",""Smoking and smoking cessation: clinically significant interactions with commonly used medicines"")",0.000,2e887539-ca60-4f65-a072-33341c37c8af
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/levothyroxine-new-prescribing-advice-for-patients-who-experience-symptoms-on-switching-between-different-levothyroxine-products"",""Levothyroxine: new prescribing advice for patients who experience symptoms on switching between different levothyroxine products"")",0.000,2f700ac0-088f-4b5e-a199-2991ec4dbdb8
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/field-safety-notices-30-march-to-3-april-2020"",""Field Safety Notices - 30 March to 3 April 2020"")",0.000,30af5924-9e3a-4be8-8840-98cdc4757094
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/metformin-and-reduced-vitamin-b12-levels-new-advice-for-monitoring-patients-at-risk"",""Metformin and reduced vitamin B12 levels: new advice for monitoring patients at risk"")",0.000,3526c650-30a8-4ac9-b7db-f6a16696a6cf
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/letters-and-drug-alerts-sent-to-healthcare-professionals-in-december-2019"",""Letters and drug alerts sent to healthcare professionals in December 2019"")",0.000,35ab04c2-fa2f-426c-9df0-d81786984bda
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/risperidone-and-paliperidone-risk-of-intraoperative-floppy-iris-syndrome-in-patients-undergoing-cataract-surgery"",""Risperidone and paliperidone: risk of intraoperative floppy iris syndrome in patients undergoing cataract surgery"")",0.000,35f10315-2e8f-45a4-991f-f7ca463268fa
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/illegal-herbal-remedies-containing-aristolochia-vigilance-needed"",""Illegal herbal remedies containing Aristolochia: vigilance needed"")",0.000,36380f9f-2f91-4401-a747-48935873427c
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/xofigo-radium-223-dichloride-new-restrictions-on-use-due-to-increased-risk-of-fracture-and-trend-for-increased-mortality-seen-in-clinical-trial"",""Xofigo▼ (radium-223-dichloride): new restrictions on use due to increased risk of fracture and trend for increased mortality seen in clinical trial "")",0.000,364b65e1-cb00-4374-a4cb-cb49ff164ac5
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/medical-device-alert-devices-used-for-endometrial-ablation-clinicians-should-confirm-patients-have-no-evidence-of-uterine-perforation-or-false-passage"",""Devices used for endometrial ablation - clinicians should confirm patients have no evidence of uterine perforation or false passage"")",0.000,3789ebb7-feeb-46ae-8ff8-8d0464198d67
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/rosiglitazone-recommended-withdrawal-from-clinical-use"",""Rosiglitazone: recommended withdrawal from clinical use"")",0.000,3832065d-135d-480d-b655-f553fd1f9ece
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/eyecee-one-and-eyecee-one-crystal-preloaded-intraocular-lenses-iols-update-of-previous-quarantine-advice-after-identification-of-likely-cause-dsi-slash-2023-slash-007"",""EyeCee One and EyeCee One Crystal preloaded intraocular lenses (IOLs): update of previous quarantine advice after identification of likely cause, DSI/2023/007"")",0.000,383adedd-7bf8-40de-ac59-d292c6f96b5a
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/panitumumab-vectibix-serious-hypersensitivity-reactions"",""Panitumumab (Vectibix): serious hypersensitivity reactions"")",0.000,383da2a2-e920-42a1-a9d3-88e7030a4a0c
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/fingolimod-gilenyav-updated-advice-about-the-risks-of-serious-liver-injury-and-herpes-meningoencephalitis"",""Fingolimod (Gilenya▼): updated advice about the risks of serious liver injury and herpes meningoencephalitis "")",0.000,388485ea-4dd3-478a-bca1-8b3f6ae3acc9
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/recall-of-certain-batches-of-eurotrol-haemoglobin-controls-due-to-microbial-contamination-mda-2019-005"",""Recall of certain batches of Eurotrol haemoglobin controls due to microbial contamination (MDA/2019/005)"")",0.000,38fa22da-e5f5-426b-a56c-077ebd633d14
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/etoricoxib-prescribing-to-patients-with-high-blood-pressure"",""Etoricoxib: prescribing to patients with high blood pressure"")",0.000,397021a5-cafe-48e2-a33d-83b797b0590a
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/dexcom-g6-sensor-untested-barrier-methods-to-reduce-skin-reactions"",""Dexcom G6 Sensor: untested barrier methods to reduce skin reactions (DSI/2021/004)"")",0.000,39ca57b0-da86-40b5-a340-a4739702145c
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/tazocin-piperacillin-tazobactam-new-formulation"",""Tazocin (piperacillin/tazobactam): new formulation"")",0.000,3a82dbaa-ee27-4fee-9399-22568d510924
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/aliskiren-rasilez-risk-of-angioedema-and-renal-dysfunction"",""Aliskiren (Rasilez▼): risk of angioedema and renal dysfunction"")",0.000,3b3d4528-589d-4b6d-be27-8b8f728145ec
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/medical-device-alert-all-medical-devices-mda-2014-037"",""All medical devices - ensure system is in place to distribute field safety notices (FSNs)"")",0.000,3d2e25c1-153b-4fb7-8118-1fdc5389c01e
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-medicines-defect-information-some-batches-of-gentamicin-sulphate-active-pharmaceutical-ingredient-api"",""Class 4 medicines defect information: some batches of Gentamicin Sulphate Active Pharmaceutical Ingredient (API)"")",0.000,3e602a39-0a12-4800-a2cb-52587636b4af
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/monitoring-the-safety-of-antiretroviral-drugs"",""Monitoring the safety of antiretroviral drugs"")",0.000,3f2257dd-bbd2-4c75-b1c0-1617d023f9ae
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/national-patient-safety-alert-class-4-medicines-defect-information-prenoxad-1mg-slash-ml-solution-for-injection-macarthys-laboratories-aurum-pharmaceuticals-ltd-slash-ethypharm-group-due-to-potential-missing-needles-in-sealed-kits"",""National Patient Safety Alert: Class 4 Medicines Defect Information: Prenoxad 1mg/ml Solution for Injection, Macarthys Laboratories (Aurum Pharmaceuticals Ltd/Ethypharm Group), due to potential missing needles in sealed kits, NatPSA/2022/009/MHRA"")",0.000,3fcbd7d5-cdbe-48b4-9da0-0697733ffac4
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/cobicistat-ritonavir-and-coadminsitration-with-a-steroid-risk-of-systemic-corticosteroid-adverse-effects"",""Cobicistat, ritonavir and coadministration with a steroid: risk of systemic corticosteroid adverse effects "")",0.000,3ff069ca-42fe-46a4-abfd-8e0b0fc24ee9
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/lenalidomide-revlimid-update-on-risk-of-second-primary-malignancy"",""Lenalidomide (Revlimid▼): update on risk of second primary malignancy"")",0.000,408f81fc-56da-4633-9777-3722c2dac12b
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/nitrofurantoin-now-contraindicated-in-most-patients-with-an-estimated-glomerular-filtration-rate-egfr-of-less-than-45-ml-min-1-73m2"",""Nitrofurantoin now contraindicated in most patients with an estimated glomerular filtration rate (eGFR) of less than 45 ml/min/1.73m2"")",0.000,40c9c4c7-fb9d-4c15-aac7-5c7276b9689d
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/spironolactone-and-renin-angiotensin-system-drugs-in-heart-failure-risk-of-potentially-fatal-hyperkalaemia"",""Spironolactone and renin-angiotensin system drugs in heart failure: risk of potentially fatal hyperkalaemia—February 2016 article"")",0.000,40f73941-0127-433f-8b3b-cee2102092f2
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/oral-tacrolimus-products-prescribe-and-dispense-by-brand-name-only-to-minimise-the-risk-of-inadvertent-switching-between-products-which-has-been-associated-with-reports-of-toxicity-and-graft-rejection"",""Oral tacrolimus products: prescribe and dispense by brand name only, to minimise the risk of inadvertent switching between products, which has been associated with reports of toxicity and graft rejection"")",0.000,413b2b01-0dab-40a8-a783-8af5a72d9462
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/drug-alert-warfarin-3mg-tablets-higher-than-expected-levels-of-degradation"",""Warfarin 3mg tablets - higher than expected levels of degradation"")",0.000,4177ba2f-1447-4db6-9124-bff8debbe65f
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/field-safety-notices-21-to-25-march-2022"",""Field Safety Notices: 21 to 25 March 2022"")",0.000,41f00383-924d-499c-baf1-b159b694f2a8
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-4-caution-in-use-mirena-20-micrograms-24-hours-intrauterine-delivery-system"",""Class 4 Caution in Use : Mirena 20 micrograms / 24 hours intrauterine delivery system  "")",0.000,441a9687-bd51-441e-8428-45d363bea532
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/drug-alert-levothyroxine-100mcg-tablets-recall-of-teva-uk-and-numark-branded-product"",""Levothyroxine 100mcg tablets - recall of Teva UK and Numark branded product"")",0.000,45435770-040e-454d-9d21-dfcce9dc698e
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/field-safety-notices-23-to-27-november-2015"",""Field safety notices - 23 to 27 November 2015"")",0.000,46174ab8-aa51-4add-bc8f-25a809b524e0
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/letters-and-drug-alerts-sent-to-healthcare-professionals-in-december-2018"",""Letters and drug alerts sent to healthcare professionals in December 2018"")",0.000,4684e46c-c559-45bd-bfd4-7a6c6031f922
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/adrenaline-auto-injectors-aais-new-guidance-and-resources-for-safe-use"",""Adrenaline auto-injectors (AAIs): new guidance and resources for safe use"")",0.000,4689a2ac-2f9f-4764-81ed-43124eb67332
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/public-perception-of-herbal-medicines"",""Public perception of herbal medicines"")",0.000,47196c65-4072-45a1-817c-b01c7bf6fad7
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/febuxostat-adenuric-stop-treatment-if-signs-or-symptoms-of-serious-hypersensitivity"",""Febuxostat (Adenuric▼): stop treatment if signs or symptoms of serious hypersensitivity"")",0.000,48894b03-d1d0-451b-8fc1-642c6e351b48
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/doripenem-doribax-updated-dosing-recommendations"",""Doripenem (Doribax▼): updated dosing recommendations"")",0.000,48cd1cf5-5731-4f2e-ad31-0154a2ca11c2
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/naltrexone-bupropion-mysimba-risk-of-adverse-reactions-that-could-affect-ability-to-drive"",""Naltrexone/bupropion (Mysimba▼): risk of adverse reactions that could affect ability to drive"")",0.000,4962c0a9-e1cd-4b02-89e3-21f98d51d694
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/fingolimod-gilenya-updated-advice-about-risk-of-cancers-and-serious-infections"",""Fingolimod (Gilenya▼): updated advice about risk of cancers and serious infections"")",0.000,4975def4-2555-47b9-9474-8f195cec5093
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/class-2-medicines-recall-zantac-75-relief-tablets-zantac-75-tablets-galpharm-indigestion-relief-75mg-tablets-boots-heartburn-indigestion-relief-75mg-tablets-kirkland-indigestion-relief-75mg-tablets-morrisons-indigestion-heartburn-"",""Class 2 Medicines recall: Zantac 75 Relief Tablets, Zantac 75 Tablets, Galpharm Indigestion Relief 75mg Tablets, Boots Heartburn & Indigestion Relief 75mg Tablets, Kirkland Indigestion Relief 75mg Tablets, Morrisons Indigestion & Heartburn Relief 75mg Tablets, Boots Heartburn & Indigestion Relief 75mg Tablets (EL (19)A/30)"")",0.000,4a489482-8d04-4e24-9482-302275321245
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/latanoprost-xalatan-increased-reporting-of-eye-irritation-since-reformulation"",""Latanoprost (Xalatan): increased reporting of eye irritation since reformulation"")",0.000,4b083c1f-6cc2-4215-8e79-a00b6211087a
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/field-safety-notices-6-november-2024"",""Field Safety Notices: 6 November 2024"")",0.000,4c118529-52a8-4813-af29-c8dbc3c1fda8
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/montelukast-reminder-of-the-risk-of-neuropsychiatric-reactions"",""Montelukast: reminder of the risk of neuropsychiatric reactions"")",0.000,4ce278d1-6265-4ebb-a03a-ff1e7d5dd543
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/lenalidomide-revlimid-risk-of-serious-hepatic-adverse-drug-reactions"",""Lenalidomide (Revlimid): risk of serious hepatic adverse drug reactions "")",0.000,4dd17c9b-928c-4c80-8942-f6ec2c806d79
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/field-safety-notices-17-to-21-november-2025"",""Field Safety Notices: 17 to 21 November 2025"")",0.000,4e0fa7af-e44b-4093-ab3a-e54789feece9
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/drug-alert-adrenaline-epinephrine-injection-1-10-000-1mg-10ml-amiodarone-injection-30mg-ml-ephedrine-hydrochloride-injection-3mg-ml-misalignment-of-the-syringe-label"",""Adrenaline (Epinephrine) Injection 1:10,000 1mg/10ml, Amiodarone Injection 30mg/ml, Ephedrine Hydrochloride Injection 3mg/ml - misalignment of the syringe label"")",0.000,4e12fcd6-beeb-41d5-9144-4e6b765dbd9e
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/daratumumab-darzalex-risk-of-reactivation-of-hepatitis-b-virus"","" Daratumumab (Darzalex▼): risk of reactivation of hepatitis B virus"")",0.000,4e560e1b-4a51-4cc1-a299-3bdf06b47822
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/fingolimod-gilenya-new-contraindications-in-relation-to-cardiac-risk"",""Fingolimod (Gilenya▼): new contraindications in relation to cardiac risk "")",0.000,4f5961c1-a58b-4f8b-9156-fbd8758efd5c
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/medical-device-alert-reusable-transoesophageal-echocardiography-transvaginal-and-transrectal-ultrasound-probes-transducers-failure-to-appropriately-decontaminate"",""Reusable transoesophageal echocardiography, transvaginal and transrectal ultrasound probes (transducers) – failure to appropriately decontaminate"")",0.000,4fd88728-2dd1-4704-a9a4-33eae8135dc0
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/field-safety-notices-6-to-10-november-2023"",""Field Safety Notices: 6 to 10 November 2023"")",0.000,50172c84-005c-4520-a4af-c5bb69936767
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/medical-device-alert-bioprosthetic-heart-valves-follow-manufacturer-s-instructions-to-prepare-implants-before-use"",""Bioprosthetic heart valves - follow manufacturer's instructions to prepare implants before use"")",0.000,50a6176d-b54b-4df3-9ea7-a39cd048ec80
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/medical-device-alerts-issued-in-september-2018"",""Medical Device Alerts issued in September 2018"")",0.000,5108c82c-7931-42e8-8869-b38e86f2182e
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/becaplermin-regranex-for-diabetic-ulcers"",""Becaplermin (Regranex) for diabetic ulcers"")",0.000,51bcc83b-ece1-460e-a91f-3ad90b1db4ae
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/replacement-bileaflet-mechanical-heart-valves-risk-of-inverted-implantation"",""Replacement bileaflet mechanical heart valves – risk of inverted implantation"")",0.000,51e238c5-7ed4-4d38-97ee-29bb63558c68
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/field-safety-notices-23-to-27-december-2024"",""Field Safety Notices: 23 to 27 December 2024"")",0.000,51f24e55-a71d-4e8f-972d-8deecf2209b3
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/field-safety-notices-25-february-2019-1-march-2019"",""Field Safety Notices - 25 February 2019 - 1 March 2019 "")",0.000,51f4439e-5306-456b-be4a-3e57a6fb691e
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/medical-device-alerts-issued-in-july-2020"",""Medical Device Alerts issued in July 2020"")",0.000,520f72c2-6b2e-40b1-a546-0ae664130ebb
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/field-safety-notices-19-to-23-june-2023"",""Field Safety Notices: 19 to 23 June 2023"")",0.000,52526102-552a-404d-807a-b92643208b5d
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/dialog-haemodialysis-machines-with-software-versions-9-xx-excluding-versions-9-18-9-1a-9-1b-software-and-hardware-upgrade-required-mda-2019-024"",""Dialog+ haemodialysis machines with software versions 9.xx (excluding versions 9.18, 9.1A, 9.1B) – software and hardware upgrade required (MDA/2019/024)"")",0.000,52de1645-6933-4590-9673-fe2fb0aeb310
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-safety-update/capecitabine-risk-of-severe-skin-reactions-discontinue-treatment"",""Capecitabine: risk of severe skin reactions - discontinue treatment"")",0.000,53dbda87-4609-4c4a-859f-2fd04c00500c
-1,Outlier,"=HYPERLINK(""https://gov.uk/drug-device-alerts/surdial-x-haemodialysis-machine-potential-for-devices-to-remove-excess-fluid-outside-of-machine-specification-dsi-slash-2022-slash-002"",""Surdial X Haemodialysis machine: potential for devices to remove excess fluid outside of machine specification. DSI/2022/002"")",0.000,544f6c65-9f90-4c52-a277-686b0235fc30
